Issue Number,Title,Posted By,Created At,Updated At,Labels,Label Count,Comments Count,activerecord,activesupport,With reproduction steps,good first issue,docs,encryption,attached PR,activestorage,actionpack,rails foundation,railties,stale,pinned,activejob,PostgreSQL,actioncable,actionview,onhold,ci issues,actiontext,security,actionmailer,asset pipeline,third party issue,engines,routing,regression,MySQL,activemodel,parallel testing,needs work,needs feedback
42941,`ActiveStorage::Attached::Many#attach` may erase files uploaded concurrently,smt116,August 2021,August 2024,"With reproduction steps, activestorage",2,24,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42918,ActiveRecord | #upsert_all without unique_by adds ID as the conflict_target in Postgres,lucaspbordignon,July 2021,November 2024,activerecord,1,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42802,ActiveSupport::Duration#inspect returns invalid output when integer division,ysugiyama12,July 2021,July 2021,"activesupport, attached PR",2,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42716,"ActiveRecord 6.0.4 introduces extra JOIN on certain through assciations, breaking multi-database preloading",qnighy,July 2021,July 2024,"regression, activerecord, With reproduction steps",3,2,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
42607,Rails exits with zero code if launched with invalid parameters in command-line outside of project directory,endenis,June 2021,June 2023,With reproduction steps,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42561,`#with` cannot be used with strings in 6.1,dark-panda,June 2021,June 2021,"activerecord, attached PR",2,6,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42544,ETags don't take assets into account,georgeclaghorn,June 2021,February 2023,"actionpack, pinned",2,14,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42430,Inconsistent behavior of `dependent: :destroy_async` for  the`has_many` association,smt116,June 2021,March 2022,"activerecord, attached PR",2,9,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42387,Delegated Type associations do not cascade,ball-hayden,June 2021,June 2021,"activerecord, attached PR",2,7,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42331,query method `#eager_loading?` works incorrectly when order by sql contains table name with schema,senid231,May 2021,May 2022,"activerecord, attached PR",2,9,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42278,Accessing request.params breaks parameter encoding validation,fxn,May 2021,May 2023,"actionpack, pinned",2,27,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42268,Postgres + ActiveRecord::Point uses invalid equal operator (= instead of ~=) on find_or_create_by(),aforty,May 2021,August 2021,"activerecord, attached PR, PostgreSQL",3,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42228,ActionText uploads show as completed before the upload request completes,JasonBarnabe,May 2021,May 2021,"attached PR, actiontext",2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41870,ActiveRecord::Relation #one? and #many? methods break when query contains a .group(),mnacos,April 2021,June 2021,"activerecord, attached PR",2,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41868,Including a scoped has_many..through association breaks the SQL in 6.1,virolea,April 2021,May 2022,"activerecord, attached PR",2,10,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41848,InsertAll does not work with tables with overridden primary_key,grk,April 2021,June 2021,"activerecord, attached PR",2,2,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41811,Rails bi-directional accepts_nested_attributes_for leads to unexpected validation result,rsalehi2013,March 2021,May 2022,"activerecord, attached PR",2,11,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41701,Cyclic has_one and belongs_to associations cause extra saves,georgeclaghorn,March 2021,October 2023,"activerecord, With reproduction steps",2,8,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41692,initialize of new AR model with association deletes persisted record,senid231,March 2021,May 2021,"activerecord, attached PR",2,16,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41452,Slow performance when rendering collections of nested partials,willcosgrove,February 2021,June 2022,"actionview, With reproduction steps",2,16,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41413,"ActiveStorage blobs can be attached using their ""displayable"" signed IDs",julik,February 2021,June 2021,"attached PR, activestorage",2,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41378,ActiveRecord#includes gives different results if the includes order is different.,github0013,February 2021,December 2021,attached PR,1,15,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41346,Active Storage add download_chunk for blob,psoldier,February 2021,August 2021,"attached PR, activestorage",2,3,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41176,Parallel-testing test-run raises Bad file descriptor (Errno::EBADF) using MySQL 8.0,johnmaxwell,January 2021,March 2023,"activerecord, pinned, parallel testing",3,11,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41151,Join table data assigned to Model,weistom,January 2021,February 2023,"activerecord, attached PR",2,23,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41148,Remove Rack::SendFile from default middleware.,ooooooo-q,January 2021,March 2022,"actionpack, security",2,11,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41051,Empty arrays don't pass validate exclusion of nil in Rails 6.1,haines,January 2021,October 2024,"attached PR, pinned",2,10,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41010,Joins with filter genererates invalid query. Regression in 6.1,jcoyne,January 2021,January 2024,"regression, activerecord",2,4,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40958,Rails 6: Scoping behavior on associations: Consistency with Security,jdelporte,December 2020,March 2021,"activerecord, pinned",2,5,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40892,CSRF ActionableExceptions middleware,ooooooo-q,December 2020,December 2020,"actionpack, security",2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40874,ActiveRecord 6.1.0 query with merge raises ActiveModel:: MissingAttributeError,macfanatic,December 2020,January 2024,"regression, activerecord",2,8,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40829,ActionText::RichText attempts to render attachments when creating a new object,adamdebono,December 2020,April 2021,"pinned, actiontext",2,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40642,LenthValidator breaks if nil value has a minimum length with a proc.,sliiser,November 2020,February 2021,"activemodel, attached PR",2,7,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39714,after_commit for inner transaction has different object id,SheldonNunes,June 2020,July 2020,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39566,Add top-level Rails.application.url for canonical reference,dhh,June 2020,October 2024,"actionpack, attached PR, pinned",3,12,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39475,HTML fallback for .js paths is dangerous,tenderlove,May 2020,August 2020,security,1,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39015,Public storage tests are not ran in CI,peterzhu2118,April 2020,May 2021,"pinned, activestorage",2,4,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38940,ActiveStorage direct uploads can't specify a service_name?,scottjg,April 2020,August 2022,"attached PR, activestorage",2,15,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38707,Record with attribute of custom type fails to create when value is 0,Drenmi,March 2020,September 2020,"activerecord, With reproduction steps",2,9,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38560,[__NSCFConstantString initialize] may have been in progress in another thread when fork() was called,conradwt,February 2020,October 2024,,0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38189,quoted_date has an hour window of failure for timestamp with timezone,JasonHerr,January 2020,April 2020,"activerecord, With reproduction steps",2,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38157,"Modifing child model's instance variable triggers child model's validation at v5.2.3, but not v5.2.4",megane42,January 2020,July 2021,"activerecord, With reproduction steps",2,5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38045,The associated model became not validated,hkdnet,December 2019,April 2021,"regression, activerecord",2,9,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38036,Associated models are validated when there is a custom validation context,jmao-wellframe,December 2019,June 2021,"regression, activerecord",2,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38027,Action Text pdf previews are missing in trix editor,rolandasb,December 2019,January 2024,"pinned, actiontext",2,8,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37875,Bring Many monad to Active Support and Active Record relations,dhh,December 2019,February 2022,"activesupport, pinned",2,9,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37555,Modified Active Record collections may return same cache_version when using limit,marckohlbrugge,October 2019,April 2024,"activerecord, attached PR",2,12,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37022,Attaching an ActiveStorage blob in a model callback creates a SystemStackError,jarydkrish,August 2019,March 2023,"With reproduction steps, activestorage",2,4,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36965,Rails 6 regression in after_rollback callback not called for new records,jeffblake,August 2019,December 2022,"regression, activerecord",2,14,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36833,save! returns nil when has_one association throws abort,giraffate,August 2019,November 2019,"activerecord, attached PR",2,2,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36682,quote_bound_value does not handle ranges of Time,Tolsto,July 2019,August 2019,"activerecord, With reproduction steps",2,6,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36578,ActiveRecord::RecordNotUnique When Calling Active Storage attach,iamjohnford,June 2019,July 2019,"With reproduction steps, activestorage",2,3,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36512,has_one doesn't generate an [association]_id method and every other association type does,robotdana,June 2019,September 2024,"activerecord, attached PR",2,5,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36475,Eager load order bug,exseniorastronaut,June 2019,August 2024,"activerecord, With reproduction steps",2,11,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36423,ActiveStorage 5.2.3 dependent: :purge causes unexpected result,moveson,June 2019,January 2024,"attached PR, activestorage",2,3,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36413,actriverecord 5.2.3 breaks on numeric searches for empty strings,cork,June 2019,October 2019,"activerecord, With reproduction steps",2,11,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36177,eager load doesn't work as expected in Action Text,willnet,May 2019,October 2023,"With reproduction steps, actiontext",2,16,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36108,counter_cache double increment,garside,April 2019,May 2019,"activerecord, attached PR",2,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35666,Model.new returning a pre-initialised object in class method,sonal425chouhan,March 2019,April 2019,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35416,Unable to configure ActionMailer custom delivery methods,Benjamin-Dobell,February 2019,July 2020,"actionmailer, With reproduction steps",2,4,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35032,ActionView leaks memory in dev,tenderlove,January 2019,April 2019,"actionview, pinned",2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34964,ActiveRecord. Double validation with `autosave: true` on both sides,EPecherkin,January 2019,July 2019,"activerecord, With reproduction steps",2,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34961,ActiveStorage: no authentication for direct uploads?,wesley6j,January 2019,September 2024,"security, activestorage",2,4,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34452,URL helpers in mounted engine called from renderer produce incorrect paths,Vasfed,November 2018,November 2018,"actionpack, engines, attached PR, With reproduction steps",4,0,0,0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34443,active_storage fips 140-2 issue,da-development-id,November 2018,September 2024,"pinned, activestorage",2,8,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34310,Occasional deadlocks between Dependencies::Interlock and db adapter lock,tessereth,October 2018,March 2019,pinned,1,10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34282,form_with doesn't render closing tag if no block is given (causing 'confusion' in the browser),koenhandekyn,October 2018,May 2024,"actionview, attached PR",2,4,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34023,URL helpers for isolated engines disregard SCRIPT_NAME when it's set by app middleware,georgeclaghorn,September 2018,December 2023,"actionpack, pinned",2,3,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33980,Parsing of Accept header in request fails on quoted-strings,tkalliom,September 2018,October 2018,"actionpack, With reproduction steps",2,1,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33505,"ActionCable.Subscription.perform: Key name ""action"" not allowed for ""data"" argument",pinksynth,August 2018,August 2018,"attached PR, actioncable",2,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33270,Command Line guide is too narrative,matthewd,July 2018,January 2022,"docs, pinned",2,2,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33036,Cannot Serialize Object with no ActiveStorage Attachment to JSON,CodingAnarchy,May 2018,May 2021,"pinned, activestorage",2,18,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32912,Incorrect polymorphic_type when STI is unused,FX-HAO,May 2018,July 2018,attached PR,1,3,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32888,ActiveRecord doesn't correctly handle Infinity values for decimal columns with a scale,gilmoreorless,May 2018,October 2020,"activerecord, attached PR",2,4,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32803,wrap_parameters drops attributes for has_and_belongs_to_many association ,eikes,May 2018,December 2019,attached PR,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32476,has_many does not update on save if parent has not been changed,mri-dula,April 2018,November 2023,"activerecord, With reproduction steps",2,12,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32276,Has many through _ids setter raises an exception when saving safely.,matiasgarcia,March 2018,April 2022,"activerecord, With reproduction steps",2,7,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
